"","cm_key","mvar2","mvar4","mvar5","mvar6","mvar7","mvar8","mvar9","mvar10","mvar11","mvar12","mvar13","mvar14","mvar15","mvar16","mvar17","mvar18","mvar19","mvar20","mvar21","mvar22","mvar23","mvar24","mvar25","mvar26","mvar27","mvar28","mvar29","mvar30","mvar31","mvar32","mvar33","mvar34","mvar35","mvar36","mvar37","mvar38","mvar39","mvar40","mvar41","mvar42","mvar43","mvar44","mvar45","mvar49","mvar50","mvar51"
"5769",55769,0,4,6,3,0.207,0,8,0,3.107,8,13,1,0,3,1,0,0,4,3,5,7,5,7,7,5,5,6,6,7,2,3,3,3,6,6,6,7,0,0,0,0,0,0,0.0431514248101656,0.155196572703753,0.00766396862871849
"5770",55770,2,4,7,7,0.4109,0,8,1,4.467,9,15,1,0,3,3,2,3,3,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,8,6,6,7,0,0,0,0,0,0,0.0828893143144893,0.0154909168499568,0.0260639724750101
"5771",55771,0,4,1,4,0.5808,0,8,0,5.5287,11,7,1,0,3,1,3,1,0,0,0,0,6,4,3,6,0,0,0,0,0,0,0,0,10,5,5,5,0,0,0,0,0,0,0.119847928110833,0.181410417780592,0.0762482233319043
"5772",55772,0,2,1,3,0.7969,0,8,1,2.0434,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,0,0,0,0,0,0,0.121093526161843,-0.00242535688927582,0.120776603585551
"5773",55773,1,1,9,2,0.0167,0.1155,3,0,1.7028,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0.0268378706357793,-0.00479759937300068,0.0247278730724808
"5774",55774,0,6,2,3,0.1186,0.4513,7,0,1.4235,7,8,1,0,0,0,2,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,0,0,0,0,0,0,0.0414864028613728,0.185076429171474,0.0688680435754101
"5775",55775,1,3,8,6,0.3788,0.1831,4,1,2.4003,8,18,1,0,3,2,0,1,6,3,3,5,6,4,7,1,0,0,0,0,0,0,0,0,8,7,5,5,0,0,0,0,0,0,0.0666717878020347,0.042472938057555,0.109997315431489
"5776",55776,2,1,8,4,0.2291,0.6063,2,0,2.6987,9,9,1,0,0,0,0,0,7,7,4,4,4,4,4,3,0,0,0,0,0,0,0,0,5,6,5,4,0,0,0,0,0,0,0.0463263724955476,0.116413876532928,0.0180934064826609
"5777",55777,0,4,6,3,1.4913,0.4142,6,0,6.7033,16,12,1,3,4,3,0,5,0,0,0,0,8,8,8,8,0,0,0,0,4,4,4,4,10,10,8,8,0,0,0,0,0,0,0.0434061210428964,0.150526643180984,0.089898179694734
"5778",55778,0,4,5,5,0.192,0.231,4,1,5.4473,12,12,1,0,4,4,4,3,0,0,3,0,7,4,6,4,0,0,0,0,0,0,0,0,6,5,4,5,0,0,0,0,0,0,0.0859194522384516,0.0192382263269474,0.10134640242279
"5779",55779,0,0,3,2,0.056,0.1155,3,0,2.4488,13,11,1,0,0,0,0,0,0,0,0,0,7,4,4,7,4,4,4,5,1,1,1,1,5,3,3,2,0,0,0,0,0,0,0.047489959467935,0.0452467532356037,0.0974223470122065
"5780",55780,0,3,7,3,0.009,0.2682,2,0,1.2861,11,10,1,0,3,2,1,2,0,0,5,0,1,3,2,1,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0.0268378706357793,0.0270395270929423,0.0517274781897899
"5781",55781,0,5,1,1,0.0327,0,8,0,0.5627,18,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,1,1,2,3,1,1,1,0,0,0,0,0,0.0867770792577433,-0.0422902043560956,0.0379975700849407
"5782",55782,0,3,10,5,0.1128,0.5926,10,1,1.7065,4,9,1,0,1,1,3,1,3,0,0,4,3,1,3,2,0,0,0,0,0,0,0,0,5,3,3,4,0,0,0,0,0,0,0.0611095878486646,-0.0105006915248005,0.0417754072130309
"5783",55783,1,10,1,5,0.0507,0,8,0,1.1963,6,9,1,0,1,1,2,5,3,3,4,3,2,4,4,4,0,0,0,0,0,0,0,0,4,3,4,6,0,0,0,0,0,0,0.0999398935663305,0.0774855043448651,0.00719216527390237
"5784",55784,0,4,6,5,0.7969,0,8,1,5.1488,8,14,1,0,7,4,4,5,9,8,6,7,8,7,8,7,6,6,5,7,4,4,4,3,10,8,7,8,1,0,0,1,0,0,0.19538582147939,0.00526783321602513,0.17182591941787
"5785",55785,0,3,1,1,0.0011,0,8,0,0.4488,15,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0.0967374798482038,-0.00142891530344025,0.0204243582481948
"5786",55786,5,1,3,7,1.5314,0.3662,5,0,5.2748,8,12,1,0,9,9,8,9,8,9,4,8,8,7,8,8,3,1,3,3,4,5,4,4,10,10,8,8,1,0,0,0,0,0,0.209004863391534,0.0713653335029244,0.0140549564027861
"5787",55787,2,5,6,8,0.5179,0,8,1,5.1657,18,16,1,0,5,3,3,4,3,0,0,0,3,2,1,3,0,0,0,0,0,0,0,0,7,6,7,6,0,0,0,0,0,0,0.0935567299581769,0.012894529643772,0.0318852846092198
"5788",55788,0,0,5,3,0.0264,0,3,0,1.7692,17,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,0,0,0,0.0302259280660108,0.0354463453981203,0.0329646880110691
"5789",55789,1,4,2,1,0.0316,0,8,0,0.8862,15,10,1,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,0,0,0,0,0,0,0.0426973533553222,0.0428569821246292,0.0698897455145161
"5790",55790,4,1,3,5,0.9059,0.4993,8,0,5.3852,3,11,1,0,4,3,4,4,0,0,3,0,8,7,8,7,7,7,6,7,4,3,3,4,10,7,6,7,1,0,0,0,0,0,0.13613256586153,0.0838617878285174,0.0518598548471643
"5791",55791,2,4,9,4,0.1207,0.4398,7,0,3.2065,7,11,1,0,0,3,6,0,0,0,0,3,3,2,3,2,0,0,0,0,0,0,0,0,4,5,5,4,0,0,0,0,0,0,0.0415495172492886,0.0914150777523149,0.0140603789872242
"5792",55792,1,3,6,4,0.1549,0,1,1,6.6473,11,12,1,0,3,2,1,3,3,1,0,1,4,4,3,4,0,0,0,0,2,2,1,2,5,5,4,5,0,2,0,0,2,0,0.0649332848768676,-0.00729366832601703,0.0695546350669558
"5793",55793,0,1,5,8,0.7969,0,7,0,5.1135,14,15,1,0,6,4,5,4,9,8,9,8,9,4,9,7,4,5,4,4,5,5,5,5,10,10,10,10,1,0,0,0,0,0,0.0861281221225776,0.124757062640881,0.120969239003883
"5794",55794,4,3,5,6,0.7302,0,10,1,3.6847,6,10,1,0,7,1,2,1,9,7,8,8,7,9,7,9,3,4,3,1,3,2,3,2,9,5,7,6,0,0,1,0,0,0,0.173027545481708,0.0133115429274022,0.149780996331007
"5795",55795,4,3,9,10,3.8429,0.3996,7,1,5.2018,9,19,1,0,7,6,5,7,9,4,7,9,2,7,7,6,2,4,0,4,5,5,5,5,10,10,10,10,1,0,0,0,0,0,0.276666906711355,-0.0117154424272522,-0.0224706062443115
"5796",55796,2,4,1,3,1.23,0,8,0,5.4293,13,8,1,0,5,3,3,3,6,0,0,0,5,7,2,8,7,0,0,0,4,5,5,5,10,5,4,6,1,0,0,1,0,0,0.155319880118965,0.107514320312216,0.0134518618850657
"5797",55797,1,0,9,7,0.8355,0.1155,3,1,4.597,12,14,1,0,1,0,3,0,7,5,3,3,4,5,5,4,0,0,0,0,0,0,0,0,8,7,7,5,0,0,0,0,0,0,0.084171892928748,-0.00865149483839099,0.0572450710053412
"5798",55798,1,4,5,5,2.2242,0,8,1,6.0886,6,16,1,0,4,3,1,7,0,0,0,3,4,6,6,4,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0.102640650408263,0.0124732316515068,0.0184169435477792
"5799",55799,0,6,4,5,0.7969,0.2682,5,0,1.732,7,15,1,1,0,0,3,2,4,3,0,3,2,1,2,1,0,0,0,0,0,0,0,0,6,5,6,6,0,0,0,0,0,0,0.0284821948171518,0.21269218452877,0.17464795988854
"5800",55800,0,4,5,5,0.7969,0.3243,7,0,4.8253,11,16,1,1,1,3,2,2,5,3,0,6,7,7,5,8,0,0,0,0,0,0,0,0,9,6,7,6,0,0,0,0,0,0,0.053732633212595,0.224055850692888,0.152774908278037
"5801",55801,0,6,5,6,0.0468,0,8,0,0.6898,3,12,1,0,1,1,0,0,0,4,4,0,1,1,1,1,4,0,0,0,1,2,3,2,3,3,4,4,0,1,0,0,0,0,0.0287442632313166,0.0650343165830005,0.0428871712546025
"5802",55802,0,6,1,1,0.0876,0.4513,7,0,2.9649,17,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0.0827735980977766,0.00631574342495114,0.0213688895318001
"5803",55803,5,1,2,1,0.7849,0,8,0,5.066,8,12,2,0,4,0,0,0,6,5,0,0,10,8,9,9,10,9,5,0,4,3,2,1,10,7,1,1,3,0,0,4,0,0,0.296125557239389,0.155335811095044,0.112920320943397
"5804",55804,2,1,6,6,0.7875,0.1155,4,1,4.5629,6,7,1,0,5,4,4,4,7,3,0,1,5,7,5,7,0,0,0,0,0,0,0,0,8,6,6,6,0,0,1,0,0,0,0.102418603235874,0.00612733151414898,0.102346837461244
"5805",55805,0,3,8,3,0.0179,0,8,0,0.6138,11,16,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,4,0,0,0,0,0,0,0.0280488211297288,0.00712533376151543,0.00724149426814734
"5806",55806,4,1,4,5,10,0,8,0,6.65,5,16,1,0,9,10,9,9,6,3,4,0,4,7,5,7,9,9,8,7,8,8,8,8,11,11,11,10,1,1,0,1,0,0,0.28019721480842,0.060885756427112,-0.0338271649758691
"5807",55807,0,1,6,5,0.3601,0.1155,3,0,2.7758,18,10,1,0,3,3,3,3,1,5,0,5,3,2,3,2,0,0,0,0,0,0,0,0,6,5,5,5,0,0,0,0,0,0,0.0390266930529069,0.169612859105641,0.0436671032387982
"5808",55808,1,2,5,5,0.1764,0,8,0,4.5124,8,11,1,0,1,0,0,0,3,0,4,3,7,5,7,6,6,5,5,7,2,2,2,2,6,6,6,5,0,0,1,0,0,0,0.0380394851166209,0.121622903647995,0.00809887984823098
"5809",55809,5,4,3,7,1.87,0,8,1,5.7262,7,23,1,0,4,4,4,3,8,8,7,8,9,8,8,9,7,7,3,2,5,4,5,4,10,10,10,9,2,0,0,2,0,0,0.422107136851935,-0.00260883340164487,-0.0185105259626705
"5810",55810,4,2,5,4,2.1576,0,8,0,5.1889,11,16,1,0,4,4,3,1,3,4,0,0,7,8,7,8,0,0,0,0,0,0,0,0,10,10,10,8,0,0,0,0,0,0,0.163120912929064,0.115887175544816,-0.00504196747046008
"5811",55811,1,4,10,4,0.156,0.1831,6,0,1.1872,6,10,1,1,0,3,0,0,0,0,0,3,4,1,4,2,0,0,0,0,0,0,0,0,4,5,4,4,0,0,0,0,0,0,0.0229485474300087,0.0817548825554855,0.0298297000281663
"5812",55812,0,4,5,5,0.098,0,8,1,4.5946,11,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,4,4,3,4,0,0,0,0,0,0,0.0695790566579684,-0.00188537483577144,0.0629371405570237
"5813",55813,2,4,6,3,0.0399,0,8,0,1.8917,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,4,3,2,3,0,0,0,0,0,0,0.0287561978046292,0.0343004692592348,0.030818714186285
"5814",55814,0,5,5,5,0.0292,0.1155,3,0,1.0952,17,18,1,0,1,1,1,1,0,0,0,0,1,4,4,1,4,4,4,4,1,1,1,1,3,2,2,2,0,0,0,0,0,0,0.0235813549417706,0.0129425999182932,0.0630499767305144
"5815",55815,2,3,5,3,0.8229,0,8,0,3.9063,11,15,1,0,0,0,4,3,7,2,3,3,1,1,2,1,0,0,0,0,0,0,0,0,8,7,6,6,0,0,0,0,0,0,0.0509000451641128,0.201198758091236,0.00849897374040703
"5816",55816,2,2,2,2,1.1071,0,8,0,5.5818,11,13,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,9,8,0,0,0,0,0,0,0.0737701199218796,0.207092709051279,0.0258514666947664
"5817",55817,2,3,7,4,0.2761,0.4142,7,0,4.3289,7,7,1,0,0,0,3,0,3,0,4,0,7,8,8,7,0,0,0,0,0,0,0,0,7,5,4,5,0,0,0,0,0,0,0.0677357856563886,0.133640957952679,0.0758930061127941
"5818",55818,5,4,3,8,1.9609,0,8,1,5.3308,5,17,1,0,6,6,7,7,5,8,9,6,2,4,4,4,4,5,6,2,2,5,5,5,10,10,10,10,1,0,0,1,0,0,0.386742649576928,-0.004673854428361,-0.0196346973558919
"5819",55819,0,0,8,7,0.7969,0.1831,5,1,4.1564,17,18,1,1,0,1,1,1,0,0,0,0,1,2,2,1,5,6,4,4,1,1,1,1,4,4,3,4,1,0,0,0,0,0,0.0610907255280169,-0.0300874125007638,0.0822911378177406
"5820",55820,1,3,5,3,0.317,0,1,0,1.5646,3,13,1,0,3,5,3,2,2,3,5,0,3,2,3,2,6,6,6,5,2,2,2,2,6,5,6,6,1,0,0,0,0,0,0.0245896187916966,0.130061181419513,0.0396896624548737
"5821",55821,0,4,9,2,0.029,0.1155,3,0,0.7211,11,13,1,1,1,2,4,3,3,0,0,0,0,0,0,0,4,4,4,4,1,1,1,1,4,3,3,4,0,0,1,0,0,0,0.00807695537478369,0.011386845812774,0.0556771215569501
"5822",55822,1,7,2,4,0.2083,0,2,0,3.4164,7,11,1,1,3,2,1,1,0,0,0,3,4,4,2,4,0,0,0,0,0,0,0,0,5,6,4,4,0,0,0,0,0,0,0.058029801290427,0.199549842523732,0.0647512060335129
"5823",55823,0,1,6,5,0.2404,0.1155,3,0,3.736,17,15,1,0,1,0,0,0,4,0,5,4,5,7,7,5,4,4,4,4,1,2,2,2,5,5,5,5,0,0,0,0,0,0,0.0452782988918991,0.106230357221157,0.019558800256039
"5824",55824,0,0,9,3,0.125,0.1155,3,0,1.1515,14,7,1,0,1,1,1,1,0,0,0,0,3,4,4,3,0,0,0,0,0,0,0,0,5,4,3,3,0,0,0,0,0,0,0.0299947317209083,0.0470524338253117,0.0455887371724534
"5825",55825,0,2,4,4,0.5082,0.1155,2,0,1.4612,18,11,1,0,2,1,1,2,6,3,3,0,5,4,4,4,0,0,0,0,0,0,0,0,6,6,4,3,0,0,0,0,0,0,0.0400237322501539,0.190639870301244,0.105345614630426
"5826",55826,1,3,3,6,0.5216,0,2,0,3.1296,4,9,1,0,3,1,3,1,7,4,8,3,4,4,3,4,0,0,0,0,0,0,0,0,7,6,8,7,0,0,0,0,0,0,0.0653225305715023,0.229209200055441,0.0433021086547525
"5827",55827,0,1,8,2,0.01,0,3,0,2.1117,16,11,1,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,0,0,0,0,0,0,0.0268378706357793,0.00996707796800158,0.0249110308080703
"5828",55828,1,0,2,1,0.016,0.1155,4,0,2.0391,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,1,1,1,0,1,2,2,1,0,0,0,0,0,0,0.0424946667112988,0.00207856901909905,0.0734772426448209
"5829",55829,1,5,1,1,0.0925,0,8,0,0.7681,18,11,1,0,3,0,0,0,6,6,0,0,1,1,1,1,4,4,0,0,1,2,0,0,5,4,1,1,2,0,0,0,0,0,0.0939253202802993,0.0385277078752287,0.0192486536633041
"5830",55830,0,2,2,3,0.7969,0,8,1,1.6128,17,14,1,0,0,0,2,0,0,3,3,0,1,2,2,1,0,2,0,0,2,2,2,1,6,5,5,5,1,0,0,0,0,0,0.0643097353773384,-0.00156594446409037,0.178647403247228
"5831",55831,0,5,6,3,0.2203,0,8,0,3.0843,11,14,1,1,3,1,0,1,6,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,5,6,2,3,0,0,0,0,0,0,0.0379269007998035,0.190927143491227,0.0228434416456651
"5832",55832,2,2,10,8,1.0509,0.1155,3,1,3.6078,5,13,1,0,3,3,3,3,9,8,9,8,5,4,5,4,0,0,0,0,0,0,0,0,7,7,6,6,0,0,0,0,0,0,0.111141971420048,0.00665955468926786,0.0311340222660032
"5833",55833,0,5,1,1,0.1079,0,8,0,2.1265,3,12,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,1,1,0,0,5,4,1,1,1,0,0,0,0,0,0.0890410232928336,0.0289238494437376,0.00593675924715467
"5834",55834,0,1,10,2,0.7969,0,8,0,0.7948,9,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0.02150706576368,0.0172592852970284,0.0517932858451302
"5835",55835,3,5,6,7,1.2843,0,2,1,3.5647,13,15,1,3,3,3,3,3,7,4,5,4,7,6,6,7,0,0,0,0,0,0,0,0,7,7,6,7,0,0,0,0,0,0,0.148761316785848,0.0218562742235654,0.0558670282707468
"5836",55836,0,5,4,4,0.0038,0.2682,4,0,3.9255,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,0,0,0,0,0,0,0.0463179487533356,0.0496304909172131,0.0836561786429962
"5837",55837,0,1,5,4,0.2624,0,8,0,4.773,18,8,1,0,1,1,4,3,0,0,0,4,1,3,1,3,0,0,0,0,0,0,0,0,5,5,5,6,0,0,0,0,0,0,0.0453833092903735,0.163217293619199,0.0254413284056989
"5838",55838,1,6,9,3,0.0916,0.3662,6,0,2.8204,11,9,1,1,4,2,0,2,0,0,5,0,4,4,5,4,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,0,0,0.0336832856876626,0.0480195035986076,0.0276118441829121
"5839",55839,4,4,8,6,0.6399,0.5554,6,0,5.0167,4,12,1,2,3,2,2,3,0,4,4,3,4,7,4,7,9,9,9,10,3,3,3,4,9,7,7,8,0,0,0,0,0,0,0.152210209368651,0.068053598477651,0.0380764224488126
"5840",55840,0,4,4,3,0.7969,0,8,0,2.6939,18,15,1,0,4,4,3,3,7,7,3,4,3,4,3,4,0,0,0,0,0,0,0,0,7,6,6,6,0,0,0,0,0,0,0.0532135753318371,0.240691344917739,0.110170357304676
"5841",55841,2,3,10,5,0.0393,0.4993,5,0,3.3573,5,6,1,2,1,1,2,3,0,1,0,0,4,4,4,4,0,0,2,0,1,1,2,3,4,2,4,6,0,0,1,0,0,0,0.032108233711535,0.0147787495793411,0.0355156591761426
"5842",55842,1,1,8,4,0.1565,0,8,0,3.1033,12,10,1,0,1,3,1,1,3,3,0,0,5,4,4,6,0,0,0,0,0,0,0,0,6,5,6,6,0,0,0,0,0,0,0.045277887516421,0.102728862441494,0.00869827924160245
"5843",55843,5,4,10,7,3.1515,0,8,1,6.3632,3,14,1,0,7,3,8,1,8,8,5,7,7,9,8,9,7,7,6,4,6,6,7,6,11,10,10,10,1,0,0,0,0,0,0.262644105869638,-0.0196302558130267,-0.018309674195821
"5844",55844,0,4,3,4,0.2297,0,1,0,2.1977,11,14,1,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,6,0,0,0,0,0,0,0.0414864028613728,0.20626473326447,0.0713921002068754
"5845",55845,3,6,8,7,2.7659,0.231,4,1,5.6009,7,12,1,1,9,3,5,7,7,7,9,8,9,7,8,8,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0.204142482667176,0.00180683010247011,0.0799908070734879
"5846",55846,1,0,6,3,0.0766,0,4,0,1.6014,5,13,1,0,2,1,1,1,5,5,5,4,4,2,2,4,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0.0364228444870569,0.0822554823882093,0.00982898904883056
"5847",55847,0,3,8,4,0.1992,0,1,0,1.1614,12,14,1,2,2,1,1,1,5,0,0,0,0,0,0,0,3,1,0,0,1,1,1,1,5,4,4,4,0,1,0,0,0,0,0.0148174654683102,0.0630834356840608,0.0512266142785529
"5848",55848,0,4,5,3,0.7969,0.2682,4,0,1.3101,14,10,1,0,2,1,3,2,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,6,6,5,5,0,0,0,0,0,0,0.0302259280660108,0.195870842727512,0.201293934149872
"5849",55849,1,4,6,6,0.1829,0,2,1,2.3775,11,16,1,1,6,4,4,4,7,0,3,5,4,4,4,4,0,0,0,0,0,0,0,0,6,4,4,4,0,0,0,0,0,0,0.0776015200980768,0.0148005038279227,0.086737961526169
"5850",55850,1,4,8,5,0.0362,0.1155,1,0,6.2934,6,17,1,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,3,1,1,1,1,5,2,4,4,1,0,0,0,0,0,0.0275979728759035,0.0198226734015238,0.06441376670367
"5851",55851,0,5,2,1,0.7969,0.2682,3,0,3.7959,13,12,1,0,1,3,3,6,3,0,0,0,5,5,4,6,4,4,3,5,2,1,1,1,5,4,3,4,2,0,0,0,0,0,0.0639847306834972,0.0330258190132335,0.213335272860072
"5852",55852,0,0,9,2,0.3137,0.1831,4,0,1.8707,7,13,1,1,1,0,1,1,6,0,0,0,1,4,1,4,0,0,0,0,0,0,0,0,5,5,5,4,0,0,0,0,0,0,0.0275969539373206,0.115606868455644,0.0226797074072944
"5853",55853,4,3,8,8,1.6137,0.5723,10,1,5.2158,18,14,1,0,3,3,6,6,9,9,7,7,4,2,3,3,3,4,1,4,4,4,4,4,10,9,7,9,2,0,0,1,0,0,0.303203381341702,-0.00456646207998509,0.0221155298503929
"5854",55854,0,5,5,3,0.3823,0,8,0,1.365,13,10,1,0,0,0,0,0,3,2,3,0,1,1,1,2,0,2,0,0,2,2,2,1,5,5,4,4,0,1,1,0,0,0,0.0165652865047352,0.132057798045928,0.0461942658434115
"5855",55855,0,1,6,6,0.226,0.1155,3,1,1.8851,15,15,1,3,5,1,1,3,3,0,0,6,2,3,2,3,0,0,0,0,0,0,0,0,6,6,5,5,0,0,0,0,0,0,0.0604778425924264,0.00396208647994054,0.0964110891031686
"5856",55856,0,2,5,3,0.1417,0.1155,2,0,1.9056,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,1,0,0,0,0,0,0,0.0302259280660108,0.118450478252339,0.0590948598624053
"5857",55857,0,2,9,3,0.7969,0,8,0,3.7682,11,12,1,1,0,0,0,0,8,4,5,6,4,4,3,4,6,5,5,6,3,3,2,2,7,6,6,6,1,0,0,0,0,0,0.0390534559831136,0.083555748755255,0.056307945494392
"5858",55858,1,2,6,5,0.4385,0.4993,6,1,5.3988,9,13,1,0,8,8,7,7,0,7,0,2,1,5,4,4,5,4,5,5,2,3,4,3,7,7,6,6,0,0,1,0,0,0,0.0876129613231277,-0.00172582071715122,0.0750167112017368
"5859",55859,3,1,5,5,0.3467,0.1155,4,1,2.5486,13,15,1,0,3,3,3,3,0,3,0,6,7,7,7,7,7,6,7,7,2,2,2,3,7,5,6,5,0,0,0,0,0,0,0.12019023164869,-0.00779953594781748,0.112129964246573
"5860",55860,0,2,7,5,0.7969,0,8,1,1.3231,15,11,1,0,3,2,2,2,2,5,4,3,2,1,2,1,0,0,0,0,1,1,1,2,6,4,4,6,0,0,1,0,0,0,0.0455597759329419,-0.0030852880875654,0.146787644401195
"5861",55861,0,2,6,8,0.7969,0.2682,10,1,4.1063,6,15,1,0,1,1,3,1,3,0,5,3,4,4,4,4,0,0,0,0,0,0,0,0,9,5,5,6,0,0,0,0,0,0,0.0823564698476848,0.0197312081087241,0.163074698502598
"5862",55862,0,2,3,6,4.9498,0,1,0,0,7,12,1,0,3,3,0,0,8,7,0,0,6,4,4,5,0,0,0,0,0,0,0,0,10,8,5,7,0,0,0,0,0,0,0.0619163121596979,0.228586210993324,0.102493796499519
"5863",55863,0,4,1,1,0.023,0,3,0,6.7861,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0.0916169143442532,0.00811432156266691,0.0252659856410218
"5864",55864,0,0,7,3,0.02,0.2682,5,0,1.2683,11,8,1,0,0,0,0,0,0,0,0,3,1,2,3,1,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0.0268378706357793,0.00913161313834857,0.0429904493045168
"5865",55865,0,7,2,2,0.0766,0,8,0,0.9402,11,12,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,0,0,0,0,0,0,0.0426973533553222,0.110202323213198,0.0691569494973036
"5866",55866,4,3,2,6,3.172,0.2682,10,1,6.958,14,17,1,0,7,7,6,4,3,5,0,3,10,7,9,9,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0.227869058321021,-0.0187431335237775,0.0354192649338611
"5867",55867,0,1,9,8,0.7969,0.543,5,1,6.068,13,15,1,0,3,4,3,3,9,9,9,9,2,7,4,7,9,8,8,9,5,5,6,5,10,10,10,10,2,0,1,1,0,0,0.204466385144215,-0.017809702715528,0.0965224943339691
"5868",55868,0,1,3,5,0.8689,0,8,1,6.1817,18,8,1,0,0,0,0,0,4,3,0,0,1,7,1,7,0,0,0,0,0,0,0,0,9,5,8,7,0,0,0,0,0,0,0.113585478968393,0.00933234656831947,0.0935778788300857
"5869",55869,4,4,6,8,1.5059,0,8,0,5.6581,15,16,1,0,0,3,3,0,8,7,7,8,4,4,4,4,10,10,9,10,6,6,6,6,10,10,10,10,2,0,0,2,0,0,0.332613843499295,0.05381079425622,-0.0334503367118747
"5870",55870,1,11,1,1,0.0279,0,8,0,2.6308,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,1,1,3,0,0,0,0,0,0,0.098825806601348,-0.00205870512886975,0.0307558382626311
"5871",55871,0,7,3,8,1.8004,0,8,0,3.4406,9,16,1,0,5,1,1,3,5,2,0,8,4,4,3,4,0,0,0,0,0,0,0,0,10,8,7,7,0,0,0,0,0,0,0.0759292664521012,0.258310223055174,0.0306621431347125
"5872",55872,3,6,5,3,0.3763,0.3466,7,0,2.1274,14,10,1,0,4,3,2,1,3,4,6,3,3,1,1,3,0,0,0,0,0,0,0,0,6,6,5,5,0,0,0,0,0,0,0.0776576741970638,0.204886711081467,0.0539186794049862
"5873",55873,0,3,3,3,0.0445,0,8,0,5.0772,6,16,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,6,0,0,0,0,0,0,0.0566437840857355,0.0798247298471385,0.00121555819929531
"5874",55874,4,2,4,6,3.1311,0.1831,4,1,5.928,18,17,1,0,3,3,3,3,4,3,3,7,6,4,5,5,4,4,8,3,5,5,5,5,10,10,10,10,2,0,0,1,0,0,0.272463970505949,-0.0188143096077965,0.0461544643658568
"5875",55875,0,5,8,2,0.025,0,8,0,0.8651,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0.0290570849796548,0.0280598447419827,0.0250976807141555
"5876",55876,0,1,8,5,0.6734,0,8,1,3.1546,11,13,1,0,1,1,0,0,3,8,7,5,0,0,0,0,4,4,4,4,1,2,2,1,5,6,5,5,0,0,0,0,0,0,0.088231274662896,-0.0104940091332856,0.00143059059212835
