cm_key,mvar2,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,mvar34,mvar35,mvar36,mvar37,mvar38,mvar39,mvar40,mvar41,mvar42,mvar43,mvar44,mvar45
56450,4,3,8,7,1.7362,0.4275,5,1,3.6041,14,11,1,0,3,4,3,3,6,0,7,8,8,7,7,7,0,0,0,0,0,0,0,0,10,8,6,10,0,0,0,0,0,0
56451,1,2,1,5,0.2262,0,8,1,1.3701,3,8,1,0,0,0,0,0,3,0,0,0,3,3,4,1,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0
56452,1,3,5,5,0.1302,0.1155,4,1,3.3589,11,12,1,0,0,0,0,0,3,3,0,3,3,4,4,3,0,0,0,0,0,0,0,0,5,5,4,5,0,0,0,0,0,0
56453,2,8,2,1,0.004,0.2682,2,0,0,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0
56454,0,2,10,7,0.2753,0,8,1,2.5999,8,13,1,1,8,5,0,3,0,0,0,0,3,5,5,3,4,5,4,4,2,2,2,2,6,4,4,3,0,0,0,0,0,0
56455,0,2,3,3,0.018,0,8,0,0.8634,16,12,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0
56456,4,4,3,6,2.4052,0.1155,10,1,4.959,18,12,1,0,7,3,3,4,8,7,6,7,1,8,7,7,0,0,0,0,0,0,0,0,10,10,9,8,0,0,0,0,0,0
56457,0,4,10,2,0.0162,0.1155,3,0,1.6967,7,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,2,0,0,0,0,0,0
56458,0,4,10,6,0.7969,0.2986,5,0,1.185,11,15,1,0,3,0,0,0,0,2,1,0,2,4,3,3,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0
56459,0,2,6,3,0.0799,0,8,0,1.3136,9,13,1,0,0,0,0,0,3,0,3,1,3,1,1,3,4,4,4,4,1,1,1,1,3,4,3,2,0,0,0,0,0,0
56460,0,4,2,2,0.7969,0.2986,2,0,3.7759,18,16,1,0,2,1,1,1,3,0,3,0,4,4,4,4,4,4,4,4,2,1,1,1,6,4,4,4,1,0,0,1,0,0
56461,0,4,2,1,0.7969,0,8,0,1.5383,9,11,1,0,0,0,0,0,5,5,5,0,4,4,4,4,3,2,1,0,1,1,1,0,5,5,2,1,2,0,0,0,0,0
56462,0,1,2,2,0.7969,0,8,0,4.7825,12,14,1,0,6,0,5,0,4,0,0,3,3,2,2,2,6,9,8,7,2,2,1,1,8,5,5,4,1,0,1,1,0,0
56463,1,2,10,6,0.1446,0,8,1,3.348,14,13,1,0,4,3,3,4,3,2,3,5,4,2,4,1,0,0,0,0,0,0,0,0,4,4,3,4,0,0,0,0,0,0
56464,5,4,9,10,2.412,0.5669,7,0,4.5455,4,11,1,1,0,2,3,3,8,3,1,6,5,6,7,4,2,1,2,2,4,5,4,5,9,10,8,10,1,0,0,1,0,0
56465,0,7,6,3,0.7969,0.1155,2,0,3.2606,8,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,7,1,1,1,1,4,1,5,2,2,0,0,0,0,0
56466,0,5,3,6,0.2901,0,8,1,2.441,8,11,1,0,1,0,2,3,6,6,5,6,3,5,3,5,0,0,0,0,0,0,0,0,6,6,5,6,0,0,0,0,0,0
56467,2,2,6,6,1.0406,0.1155,2,0,3.7053,12,12,1,0,4,4,4,6,7,7,5,3,4,5,5,4,0,0,0,0,0,0,0,0,8,8,9,7,0,0,0,0,0,0
56468,4,2,1,1,0.43,0.2986,5,0,4.43,13,14,3,0,6,6,0,0,7,5,0,0,7,6,5,7,8,8,7,0,4,4,4,4,8,6,2,1,1,0,0,1,0,0
56469,3,1,2,1,0.0765,0,8,0,0,4,0,1,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,0,0,0,0,0,0
56470,2,3,2,6,0.8361,0,8,0,0,16,2,1,0,8,3,2,2,7,4,4,6,5,4,5,4,0,0,0,0,0,0,0,0,7,7,6,7,0,0,0,0,0,0
56471,0,3,6,3,0.5103,0.1155,1,0,2.7289,18,14,1,1,3,3,2,3,9,9,0,3,1,3,2,1,0,0,0,0,0,0,0,0,7,6,5,5,0,0,0,0,0,0
56472,0,4,10,3,0.0955,0.1155,8,0,1.062,7,12,1,0,1,1,1,3,3,1,0,3,1,3,1,2,0,0,0,0,0,0,0,0,5,3,4,3,0,0,0,0,0,0
56473,0,1,6,3,0.1108,0.231,3,0,2.0409,8,11,1,0,0,0,0,3,0,0,0,0,4,1,4,3,0,3,1,0,1,1,1,1,5,4,3,3,0,0,0,0,0,0
56474,0,4,5,7,0.7969,0,8,0,1.8343,9,8,1,2,6,3,1,4,7,0,0,0,5,6,7,4,0,0,0,0,0,0,0,0,8,5,6,6,0,0,0,0,0,0
56475,1,4,5,3,0.1637,0.231,4,0,5.5577,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,2,2,1,5,5,5,4,0,0,1,0,0,1
56476,1,3,10,3,0.2445,0.5365,9,0,3.8584,16,11,1,0,0,0,0,0,0,0,7,0,1,1,1,1,2,3,4,4,2,1,1,2,6,3,4,4,0,0,0,0,0,0
56477,0,2,5,8,2.9005,0.2986,5,0,6.7293,5,17,1,0,5,3,9,3,0,2,0,0,7,7,7,7,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0
56478,0,3,6,6,0.0698,0.1831,3,1,1.8918,11,12,1,3,2,2,1,1,3,0,6,4,1,3,1,3,0,0,0,0,1,1,2,1,4,4,5,4,0,0,1,0,0,0
56479,1,2,2,1,0.2128,0,2,0,5.1165,3,15,1,0,0,0,0,0,5,0,0,0,0,0,0,0,4,4,5,1,2,2,1,0,5,5,5,1,1,0,0,0,0,0
56480,2,1,6,5,0.1574,0.1831,3,0,3.5932,11,15,1,0,3,4,3,3,4,0,0,0,4,7,5,6,0,0,0,0,0,0,0,0,5,4,4,4,0,0,0,0,0,0
56481,0,6,3,2,0.0279,0,2,0,1.05,14,12,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,1,1,0,2,2,1,1,0,0,0,0,0,0
56482,0,2,2,3,0.5848,0,8,0,5.4985,5,18,1,0,9,9,5,5,0,0,0,0,3,4,2,4,0,4,4,1,5,5,2,4,9,8,5,6,1,0,0,0,0,0
56483,1,4,8,5,2.1586,0.1831,2,1,3.9285,3,12,1,0,2,2,1,2,8,9,9,5,1,1,1,1,0,0,0,0,0,0,0,0,10,8,8,10,0,0,0,0,0,0
56484,0,3,10,2,0.7969,0.1831,3,0,0.9717,7,8,1,1,0,0,0,0,0,0,0,0,4,2,3,3,0,0,0,0,0,0,0,0,4,2,2,4,0,0,0,0,0,0
56485,0,4,4,3,0.1325,0.1155,2,0,2.4087,14,14,1,0,0,0,5,0,0,0,0,0,3,4,2,4,0,0,0,0,0,0,0,0,5,5,5,4,0,0,0,0,0,0
56486,1,1,10,3,0.0786,0,8,0,1.3822,16,12,1,1,0,0,2,1,0,0,0,0,0,0,0,0,3,3,0,0,1,1,1,1,5,3,3,3,1,0,0,1,0,0
56487,1,1,4,5,0.0863,0.1155,2,0,3.4321,9,12,1,0,4,0,0,0,3,4,0,0,0,0,0,0,5,3,0,0,2,3,2,2,5,5,5,5,1,1,0,0,0,0
56488,0,2,4,7,1.4188,0.1155,3,1,5.9905,14,12,1,0,2,2,1,2,7,1,0,0,5,7,4,7,0,0,0,0,0,0,0,0,8,8,9,10,0,0,0,0,0,0
56489,1,3,5,5,0.8049,0,8,1,3.9812,14,14,1,0,2,1,1,1,9,3,3,1,4,6,2,6,8,7,7,6,4,4,4,3,10,7,7,6,2,0,0,0,0,0
56490,5,2,3,2,0.9519,0.7303,10,0,4.6974,14,15,1,0,7,5,4,4,6,3,4,3,8,8,4,9,0,0,0,0,0,0,0,0,10,8,9,9,0,0,0,0,0,0
56491,2,1,9,7,0.1402,0.2986,5,1,2.0291,13,10,1,0,2,1,4,1,3,1,1,4,1,3,1,3,0,0,0,0,0,0,0,0,4,5,5,5,0,0,0,0,0,0
56492,1,3,4,3,0.0474,0.231,4,0,1.3941,18,15,1,0,1,1,0,0,0,0,0,0,1,1,1,1,5,4,5,4,1,1,1,1,4,4,4,3,0,0,0,0,0,0
56493,0,2,2,1,0.0067,0,8,0,0.9846,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,1,1,1,2,1,2,1,0,0,0,0,0,0
56494,0,5,2,2,0.0646,0.2682,4,0,0,4,5,1,0,0,0,0,0,0,1,3,1,1,2,1,2,0,0,0,0,1,1,1,2,5,4,5,4,0,0,0,0,0,0
56495,1,2,9,3,0.2938,0,8,0,5.2387,1,15,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,4,0,0,0,0,0,0
56496,0,8,6,3,0.7969,0.1831,5,0,2.2547,6,12,1,0,3,3,3,1,1,0,3,0,5,5,6,3,0,0,0,0,0,0,0,0,5,3,4,4,0,0,0,0,0,0
56497,3,5,2,2,0.2766,0,8,0,3.7127,16,14,1,0,1,1,1,0,3,0,0,0,4,1,3,3,6,7,7,1,2,2,2,2,6,5,5,1,1,0,0,0,0,0
56498,4,4,5,3,1.2497,0.1155,2,0,3.2904,6,7,1,0,7,6,6,8,7,6,4,7,7,7,7,7,0,0,0,0,0,0,0,0,10,7,6,7,0,0,0,0,0,0
56499,9,5,6,8,10,0,8,0,6.9529,3,19,1,0,10,2,9,7,4,3,3,8,8,8,9,4,0,0,0,0,0,0,0,0,11,10,10,11,0,0,0,0,0,0
56500,0,8,4,1,0.7969,0,8,0,1.7472,6,17,6,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,3,0,1,2,1,1,5,10,4,7,0,0,0,0,0,0
56501,0,4,7,6,0.2686,0.1155,3,0,3.9171,18,8,1,1,4,0,0,0,0,4,7,0,4,3,4,4,4,4,4,4,2,3,3,3,6,6,7,7,0,0,1,0,0,0
56502,0,5,5,3,0.762,0.2682,5,0,6.7549,14,7,1,0,0,0,0,0,0,0,0,0,4,1,1,4,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0
56503,0,1,9,6,0.233,0,8,0,1.7125,9,12,1,0,0,0,0,0,6,3,0,4,2,2,3,1,0,0,0,0,0,0,0,0,6,4,4,6,0,0,0,0,0,0
56504,3,4,7,3,0.0945,0.543,9,0,2.2267,14,12,1,0,0,0,0,3,0,0,5,3,2,6,5,5,0,0,0,0,0,0,0,0,5,4,4,6,0,0,0,0,0,0
56505,0,4,6,3,0.7969,0.8831,10,0,6.3407,16,15,1,0,0,1,9,7,0,3,4,6,4,4,4,4,0,4,4,0,1,4,5,5,3,5,10,9,0,0,1,0,0,0
56506,1,3,5,3,0.1378,0,8,0,3.7204,7,13,1,0,2,7,5,3,1,0,0,0,4,2,4,3,8,8,8,8,2,2,2,2,6,6,6,5,1,1,0,0,0,0
56507,0,8,7,7,0.7969,0.5926,10,1,4.5772,16,13,1,0,6,5,5,1,0,0,3,0,3,5,5,4,0,0,0,0,3,4,3,2,7,9,6,5,1,0,0,1,0,0
56508,1,3,8,1,0.1744,0,1,0,1.828,7,10,1,0,3,0,1,1,5,8,4,7,5,5,4,7,6,6,7,7,2,3,2,3,6,5,4,6,0,0,0,0,0,0
56509,0,1,10,6,0.7969,0,8,1,1.5128,3,11,1,0,1,1,3,1,0,0,0,3,4,3,4,3,4,5,5,5,2,3,2,2,6,4,5,6,1,0,0,0,0,0
56510,0,1,5,4,0.7969,0,8,0,3.7425,17,14,1,0,3,3,2,2,0,1,0,0,4,4,5,4,4,4,5,6,2,1,2,2,6,4,5,5,3,0,0,0,0,0
56511,3,5,10,6,0.8054,0.4993,7,1,5.1059,4,9,1,2,3,4,3,5,4,9,10,5,8,3,7,7,0,1,3,0,3,3,5,2,8,7,10,6,0,0,0,0,0,0
56512,2,7,1,1,1.089,0,8,0,6.179,14,13,1,0,0,0,0,0,0,0,0,0,4,5,3,6,0,0,0,0,0,0,0,0,10,1,1,1,0,0,0,0,0,0
56513,0,4,5,3,0.1121,0.1155,2,0,1.4747,18,9,1,0,0,0,0,0,4,3,5,5,2,1,1,2,4,4,4,4,1,1,1,1,5,4,4,4,1,1,1,0,0,0
56514,0,12,1,1,0.0465,0.3838,5,0,1.7503,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0
56515,1,4,10,4,0.0001,0.2986,5,0,0,16,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
56516,2,2,6,1,0.2695,0,8,0,3.6549,7,12,1,0,3,2,3,3,3,6,7,3,5,3,4,4,0,0,0,0,2,2,2,1,4,5,5,4,1,0,0,0,0,0
56517,2,1,8,3,0.0182,0,8,0,1.5405,7,10,1,2,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0
56518,5,2,2,6,0.5644,0.3243,5,0,6.28,6,20,1,3,3,2,2,1,3,0,3,0,1,2,2,1,0,0,0,0,0,0,0,0,7,6,6,7,0,0,0,0,0,0
56519,0,1,5,2,0.0131,0,8,0,1.0505,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,2,1,1,0,0,0,0,0
56520,0,0,6,3,0.7969,0,8,0,0.6912,1,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
56521,0,1,9,6,1.2947,0.1155,4,1,6.4952,8,9,1,0,2,1,1,1,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,6,0,0,0,0,0,0
56522,0,4,1,1,0.0268,0,8,0,1.3373,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
56523,0,2,3,6,1.2656,0.231,4,1,3.8992,7,13,1,0,3,1,3,3,3,3,4,0,3,4,4,4,0,0,0,0,0,0,0,0,10,7,8,7,0,0,0,0,0,0
56524,0,6,2,1,1.0679,0,8,0,5.1929,11,15,1,0,0,1,0,0,4,3,0,0,0,0,0,0,5,5,4,0,4,4,4,1,10,8,6,1,1,0,0,0,0,0
56525,0,0,10,7,0.7969,0.231,5,0,3.5153,5,8,1,0,3,6,3,3,8,7,4,8,4,6,4,6,0,0,0,0,0,0,0,0,8,7,6,7,0,0,0,0,0,0
56526,1,4,7,3,0.5961,0,8,0,5.4034,16,14,1,0,0,0,0,1,4,0,0,3,4,4,4,4,0,0,0,0,0,0,0,0,10,5,6,6,0,0,0,0,0,0
56527,1,4,6,3,0.116,0.2986,5,0,2.9487,7,12,1,0,7,3,5,3,0,0,3,0,4,1,2,4,0,0,0,0,0,0,0,0,5,4,4,3,0,0,0,0,0,0
56528,0,4,3,4,0.7969,0.1831,2,0,0.5647,13,8,1,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
56529,5,1,1,7,3.9695,0,8,1,4.5743,11,14,1,1,7,3,3,3,8,3,0,5,10,9,8,10,7,7,0,0,6,5,4,4,11,10,9,9,1,0,0,1,0,0
56530,0,7,1,3,0.7969,0.2986,4,0,1.8511,3,10,1,3,1,3,0,0,0,7,4,0,4,6,5,5,0,0,0,0,0,0,0,0,5,5,5,6,0,0,0,0,0,0
56531,1,2,7,5,0.2402,0.1831,2,1,3.4924,18,15,1,2,2,1,2,3,3,0,2,3,3,1,2,2,7,5,7,7,3,2,2,2,6,5,5,6,1,0,0,1,0,0
56532,11,1,9,10,4.7655,0.6344,10,1,6.0145,9,11,1,0,9,6,8,9,10,10,10,10,10,4,10,4,0,0,1,0,7,7,7,8,10,10,10,10,2,0,0,1,0,0
56533,0,0,3,5,0.0001,0.2986,5,1,0.1799,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
56534,0,1,2,1,0.7969,0.1831,8,0,2.8765,13,14,1,0,3,0,0,0,4,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7,6,6,6,0,0,0,0,0,0
56535,0,3,4,2,0.7969,0.1155,3,0,3.2859,7,12,1,0,0,0,0,0,0,0,0,0,7,4,6,5,0,0,0,0,0,0,0,0,6,6,3,4,0,0,0,0,0,0
56536,0,4,8,3,0.7969,0,8,0,3.9251,14,14,1,0,0,1,0,0,9,0,4,0,4,5,4,5,1,0,0,0,4,3,3,3,7,5,5,5,1,1,0,0,0,0
56537,2,1,8,6,0.6796,0,3,1,5.385,11,9,1,0,0,0,0,3,0,0,0,0,4,7,4,7,0,0,0,0,0,0,0,0,6,8,7,6,0,0,0,0,0,0
56538,0,0,3,5,0.1046,0,1,1,2.0268,18,7,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,1,0,0,0,0,0,0
56539,1,2,7,3,0.0778,0.2682,4,0,3.2495,13,15,1,0,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0,0,0,0,0,0
56540,0,4,2,1,0.0001,0.3466,2,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
56541,3,3,4,10,3.436,0.5365,8,1,5.3003,18,11,1,0,5,4,2,2,9,8,7,9,9,7,9,7,0,0,0,0,0,0,0,0,10,10,8,7,0,0,0,0,0,0
56542,0,4,5,6,0.7969,0,8,1,3.9174,6,13,1,0,6,3,3,4,6,3,4,8,4,4,4,4,1,3,1,2,2,2,2,2,6,5,5,6,1,0,1,0,0,0
56543,2,7,6,6,1.1271,0.1831,4,1,5.6594,11,17,1,0,3,2,3,2,6,3,0,8,7,7,7,5,4,4,4,2,5,4,3,4,10,9,7,7,0,0,0,0,0,0
56544,5,0,4,8,1.8332,0.2986,5,1,6.0385,15,11,1,0,4,3,5,3,6,0,4,0,4,9,6,9,1,0,0,0,5,5,5,5,10,10,10,10,1,0,0,2,0,0
56545,0,2,5,8,0.9184,0.2986,4,1,6.243,16,13,1,2,1,1,1,0,0,0,3,5,0,0,0,0,0,0,0,0,4,4,4,4,10,7,9,8,0,0,1,0,0,0
56546,0,12,2,4,0.0876,0,8,1,4.1855,6,13,1,0,1,0,5,4,0,0,0,0,6,4,4,6,0,0,0,0,0,0,0,0,5,2,4,3,0,0,0,0,0,0
56547,0,1,5,5,0.3145,0.1155,3,1,3.6569,18,9,1,1,0,3,0,0,1,0,0,3,4,3,4,4,5,6,5,5,2,2,2,2,6,5,6,6,1,0,0,0,0,0
56548,3,1,10,8,1.51,0.5152,10,1,3.0052,5,14,1,0,8,1,1,2,7,0,0,9,4,7,7,6,0,0,0,0,0,0,0,0,10,7,10,10,0,0,0,0,0,0
56549,0,2,5,5,0.7969,0,8,0,2.8261,3,12,1,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,7,0,0,0,0,0,0
56550,0,1,5,8,2.4779,0.1831,4,1,4.8655,14,13,1,2,3,2,2,6,8,8,7,3,4,4,4,4,4,4,3,0,5,4,4,4,10,10,10,6,1,0,0,0,0,0
56551,0,5,1,2,0.0873,0.1155,3,0,2.3466,16,7,1,0,1,1,1,6,3,5,0,0,5,4,5,4,4,2,0,0,1,1,1,1,5,5,4,4,0,0,0,0,0,0
56552,4,2,5,5,0.7212,0.2682,5,0,5.3549,18,9,1,0,1,4,2,3,3,0,0,3,7,7,7,7,0,0,0,0,0,0,0,0,9,8,8,9,0,0,0,0,0,0
56553,1,3,4,5,0.0392,0,8,1,2.1593,18,13,1,0,3,3,3,3,0,0,0,0,4,4,2,4,0,0,0,0,0,0,0,0,4,2,2,3,0,0,0,0,0,0
56554,0,3,8,5,1.8975,0.652,10,1,4.8168,11,21,1,0,7,7,7,7,7,9,4,9,4,4,4,1,0,0,0,0,0,0,0,0,10,10,9,10,0,0,0,0,0,0
56555,0,7,2,2,0.0102,0,8,0,0.8713,11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,0,0,0,0,0,0
56556,0,2,4,3,0.2287,0,8,0,1.9509,12,9,1,1,6,4,4,3,0,0,0,3,1,4,4,1,4,4,4,4,2,2,1,1,5,5,4,4,0,0,0,0,0,0
56557,0,3,4,5,0.0874,0.1155,3,0,3.8569,6,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,0,0,0,0,0,0
56558,0,3,3,6,0.2016,0,8,0,2.6218,18,13,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,0,0,0,0,0,0
56559,2,2,10,3,0.0077,0.231,6,0,0.4152,8,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,1,1,2,1,1,1,0,0,0,0,0
56560,0,4,2,1,0.0134,0,2,0,0.7769,3,10,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
56561,1,12,10,2,0.0274,0.3838,5,0,5.0592,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,2,2,1,1,0,0,0,0,0
56562,0,2,5,6,0.4916,0.231,5,1,2.2788,4,13,1,0,1,0,6,8,6,0,8,3,4,4,4,3,0,1,4,0,3,3,3,3,7,6,6,7,1,0,0,0,0,0
56563,4,1,4,3,0.3975,0,8,0,5.6053,6,15,1,0,4,3,3,3,0,0,0,0,5,8,8,7,7,7,7,7,3,3,3,3,7,7,6,6,1,0,0,1,0,0
56564,2,4,6,6,0.4823,0,8,0,5.005,11,14,1,0,0,0,0,0,2,3,0,0,4,4,4,4,0,0,0,0,0,0,0,0,8,6,6,6,0,0,0,0,0,0
56565,1,1,7,3,0.026,0,8,0,1.0276,6,15,1,0,0,0,0,0,5,0,0,4,0,0,0,0,4,4,4,2,1,1,1,1,3,2,3,3,1,1,0,0,0,0
56566,0,4,5,3,0.7969,0.231,5,1,4.6129,15,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,2,0,0,0,0,0,0
56567,0,4,7,4,0.0899,0.1831,4,0,5.9075,14,12,1,0,2,0,2,0,0,0,0,0,3,3,4,1,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0
56568,2,3,1,1,0.1578,0,7,0,2.2,8,12,1,0,3,0,0,0,0,0,0,0,1,3,3,2,7,4,0,0,2,0,0,0,6,1,1,1,1,0,0,0,0,0
56569,0,1,6,6,0.1919,0,8,1,1.0269,5,6,1,0,0,0,0,0,3,3,3,3,4,1,4,2,0,0,0,0,0,0,0,0,5,3,4,4,0,0,0,0,0,0
56570,0,4,2,3,0.5101,0,8,0,5.9124,16,13,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,1,4,2,4,4,2,1,9,9,6,5,0,0,0,0,0,0
56571,0,3,2,2,0.0493,0,8,0,0.8079,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,1,1,4,2,5,2,1,0,0,0,0,0
56572,0,1,3,3,0.1261,0.4513,6,0,2.8619,11,8,1,0,5,3,3,3,3,0,5,0,6,4,7,3,4,4,4,4,2,1,2,2,6,4,5,4,0,0,0,0,0,0
56573,0,3,4,3,0.6146,0,8,0,6.7387,18,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,7,7,0,0,0,0,0,0
56574,2,4,2,7,7.1556,0,8,1,6.8909,5,12,1,0,8,3,2,9,8,5,0,5,8,8,8,8,0,0,0,0,0,0,0,0,11,11,10,11,0,0,0,0,0,0
56575,0,3,6,4,0.7969,0,3,0,5.8727,14,12,1,3,3,1,1,1,0,3,0,3,7,4,5,5,0,0,0,0,0,0,0,0,6,4,4,4,0,0,0,0,0,0
56576,0,6,4,8,0.7969,0,8,1,1.4056,6,13,1,0,3,1,1,1,3,4,3,7,4,1,4,4,0,0,0,0,0,0,0,0,7,7,7,6,0,0,0,0,0,0
56577,0,4,3,2,0.1213,0.3243,2,0,1.1183,18,13,1,0,1,1,1,1,3,3,0,0,4,3,4,1,0,0,0,0,0,0,0,0,5,4,5,4,0,0,0,0,0,0
56578,1,12,2,1,0.2118,0.1155,2,0,4.7434,6,15,1,0,5,0,1,0,0,0,0,0,4,4,4,4,0,0,0,0,2,2,3,2,6,6,7,5,0,0,0,0,0,0
56579,2,3,2,1,0.0502,0.2682,4,0,4.7032,9,12,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,2,0,0,0,0,0,0
56580,1,0,1,1,0.031,0,8,0,0.8906,12,8,1,0,0,0,0,0,3,0,0,0,3,2,2,3,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0
56581,3,4,9,3,0.1818,0.3243,4,0,2.6016,8,8,1,0,0,3,3,3,0,3,0,0,2,4,4,4,0,0,0,0,0,0,0,0,7,5,5,5,0,0,0,0,0,0
56582,1,3,4,3,0.155,0,8,0,2.2298,2,13,1,0,0,0,2,0,5,3,4,5,0,0,0,0,0,0,0,0,2,1,1,1,5,3,4,4,1,0,0,0,0,0
56583,0,6,6,5,0.0096,0,2,1,0.6127,13,6,1,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,0,0,0,0
56584,7,1,5,9,3.337,0,8,0,6.4496,18,16,1,0,3,3,7,1,6,0,0,3,4,7,4,7,0,0,0,0,0,0,0,0,10,10,11,10,0,0,0,0,0,0
56585,2,5,9,4,0.1845,0,8,0,2.6619,18,10,1,0,1,2,1,1,0,0,0,0,3,4,4,3,7,7,7,6,2,2,3,2,6,5,5,4,0,1,0,0,0,0
56586,3,5,3,7,1.0674,0,5,1,4.7989,6,15,1,0,3,2,3,4,3,8,5,0,6,3,5,4,0,0,0,0,0,0,0,0,7,9,7,6,0,0,0,0,0,0
56587,1,7,7,5,0.2541,0.231,2,0,2.8649,3,8,1,3,1,0,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,5,0,0,0,0,0,0
56588,1,3,6,3,0.296,0,8,0,3.4009,11,14,1,1,1,1,2,1,4,3,3,2,2,1,2,1,0,0,0,0,0,0,0,0,6,6,6,5,0,0,0,0,0,0
56589,1,2,5,3,0.4629,0.1831,1,0,4.0082,18,12,1,0,3,3,3,2,8,0,3,3,7,7,4,8,0,0,0,0,0,0,0,0,8,6,6,6,0,0,0,0,0,0
56590,2,0,5,3,3.8795,0.231,4,0,5.4458,4,15,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,5,5,0,0,0,0,0,0
56591,0,2,9,3,0.2898,0.4817,7,0,2.2932,4,8,1,1,1,1,0,0,4,3,3,6,2,2,1,3,0,0,0,0,0,0,0,0,6,5,4,5,0,0,0,0,0,0
56592,0,3,4,8,1.5066,0,8,0,4.0212,16,12,1,0,0,0,0,0,3,7,10,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,3,0,0,0,0,0,0
